longitude,latitude,type,class,name,cat,poi_id
-70.5369271337986,-33.40526683408683,Pitch,sport_and_leisure,NoName,1,11114
-70.53682789206505,-33.40516943315048,Pitch,sport_and_leisure,NoName,1,11115
-70.53672596812248,-33.40506867344623,Pitch,sport_and_leisure,NoName,1,11116
-70.53639471530914,-33.40476303496183,Pitch,sport_and_leisure,NoName,1,11117
-70.53774788975716,-33.405473950657445,Pitch,sport_and_leisure,NoName,1,11118
-70.53563833236694,-33.40437118917816,Pitch,sport_and_leisure,NoName,1,11119
-70.53747564554214,-33.40505076059768,Pitch,sport_and_leisure,NoName,1,11120
-70.53722351789474,-33.40488394701827,Pitch,sport_and_leisure,NoName,1,11121
-70.53767412900925,-33.40510114047481,Pitch,sport_and_leisure,NoName,1,11122
-70.53786858916283,-33.40514928121897,Pitch,sport_and_leisure,NoName,1,11123
-70.53992584347725,-33.4156131023752,Cafe,food_and_drink,Juan Valdez Café,1,11124
-70.53990572690964,-33.41523697744292,Restaurant,food_and_drink,Tquila,1,11125
-70.53036108613014,-33.42025743937962,Pitch,sport_and_leisure,Multicancha Manuel Rodríguez,1,11126
-70.54018467664719,-33.41521794726912,Restaurant,food_and_drink,Johnny Rockets,1,11127
-70.54023161530495,-33.41495712152563,Wine,food_and_drink_stores,CAV,1,11128
-70.59319451451302,-33.462822866979884,Kindergarten,education_prim,Carrousel,1,11129
-70.59400856494904,-33.46287992617376,Convenience,food_and_drink_stores,"Almacén ""La Martita""",1,11130
-70.67676275968552,-33.456351439449776,Convenience,food_and_drink_stores,Almacén y Botillería La Ermita,1,11131
-70.67722409963608,-33.457336058473054,School,education_prim,Centro Educacional Casa Talleres San Vicente de Paul,1,11132
-70.67705243825912,-33.45527394013779,Restaurant,food_and_drink,Recoveco,1,11133
-70.67796036601067,-33.45702277181484,Alcohol,food_and_drink_stores,Brindemos,1,11134
-70.67505955696106,-33.45713913556289,Restaurant,food_and_drink,NoName,1,11135
-70.67603722214699,-33.45517659530374,Supermarket,food_and_drink_stores,Supermercado Chino,2,11136
-70.6775352358818,-33.45533436101433,Restaurant,food_and_drink,El Hoyo,1,11137
-70.62032505869865,-33.442144828047674,Ice Cream,food_and_drink,El Toldo Azul,1,11138
-70.6202781200409,-33.44243690610396,Restaurant,food_and_drink,La Popular,1,11139
-70.6198838353157,-33.44245704938194,Kindergarten,education_prim,Jardín Infantil Chapo,1,11140
-70.6201721727848,-33.442726745042144,Restaurant,food_and_drink,Otros Aires,1,11141
-70.61962097883224,-33.44286662835312,Swimming Pool,sport_and_leisure,NoName,2,11142
-70.61916768550873,-33.441583050630825,Pitch,sport_and_leisure,NoName,1,11143
-70.62040820717812,-33.44093062328836,Swimming Pool,sport_and_leisure,NoName,2,11144
-70.6217211484909,-33.44152709650564,Swimming Pool,sport_and_leisure,NoName,2,11145
-70.61988785862923,-33.44328627693271,Fast Food,food_and_drink,Xiao,1,11146
-70.62085881829262,-33.4406788275473,Restaurant,food_and_drink,Donde Landeo,1,11147
-70.62101304531097,-33.44338139699521,Swimming Pool,sport_and_leisure,NoName,2,11148
-70.61917439103127,-33.44315982304109,Convenience,food_and_drink_stores,Minimarket Euromarket,1,11149
-70.6216111779213,-33.443194513950054,Park,park_like,Plaza Teresa Salas,1,11150
-70.62007963657379,-33.443653327892704,Restaurant,food_and_drink,Koychi,1,11151
-70.62023252248764,-33.44368466143929,Food Court,food_and_drink,Distrito Pop,2,11152
-70.6183697283268,-33.44251188383719,Swimming Pool,sport_and_leisure,NoName,2,11153
-70.62226697802544,-33.44264505308421,School,education_prim,Centro Educacional Omega,1,11154
-70.62043637037277,-33.44029162022624,Bar,food_and_drink,El Gusto Peruano,1,11155
-70.6185320019722,-33.44110743941643,Swimming Pool,sport_and_leisure,NoName,2,11156
-70.6212168931961,-33.44037667169343,Restaurant,food_and_drink,Cam Xiong,1,11157
-70.61996430158615,-33.443854757637574,Bar,food_and_drink,Rapa Nui,1,11158
-70.62107607722282,-33.440158447366734,Pastry,food_and_drink_stores,Pastelería Suiza,1,11159
-70.62095403671265,-33.44012151704175,Restaurant,food_and_drink,Puerto Calbuco,1,11160
-70.62076762318611,-33.440084586701055,Restaurant,food_and_drink,Darna,1,11161
-70.61973229050636,-33.44397002000341,Cafe,food_and_drink,Café con arte,1,11162
-70.61951905488968,-33.44009465861372,Veterinary,veterinary,Vida Vet,2,11163
-70.55024161934853,-33.39653166305398,Fast Food,food_and_drink,Yami Yami,1,11164
-70.55029258131981,-33.39657421023451,Convenience,food_and_drink_stores,La Scala,1,11165
-70.54698944091797,-33.396324525166975,Hospital,medical,Hospital Clínico de la Fuerza Aérea de Chile Doctor Raúl Yazigi,2,11166
-70.55043339729309,-33.396673860128445,Restaurant,food_and_drink,Falairl Asly,1,11167
-70.548887103796,-33.39724152644585,Swimming Pool,sport_and_leisure,NoName,2,11168
-70.55075660347939,-33.39674999704905,Clinic,medical,Clínica del Colon Columbia Vertebral,3,11169
-70.55055677890778,-33.39694257837403,Restaurant,food_and_drink,Bavaria,1,11170
-70.55160418152809,-33.39389593657356,Playground,park_like,NoName,1,11171
-70.54864302277565,-33.3976087721077,Swimming Pool,sport_and_leisure,NoName,2,11172
-70.55006593465805,-33.39757070403193,Pitch,sport_and_leisure,NoName,1,11173
-70.54824337363243,-33.39775432636131,Sports Centre,sport_and_leisure,Estadio Israelita,2,11174
-70.54985269904137,-33.397770001420234,Pitch,sport_and_leisure,NoName,1,11175
-70.54971322417259,-33.39783494091993,Pitch,sport_and_leisure,NoName,1,11176
-70.55015578866005,-33.39773865129955,Pitch,sport_and_leisure,NoName,1,11177
-70.54956167936325,-33.39789540178983,Pitch,sport_and_leisure,NoName,1,11178
-70.5494074523449,-33.397948025105315,Pitch,sport_and_leisure,NoName,1,11179
-70.54926663637161,-33.39800848589653,Pitch,sport_and_leisure,NoName,1,11180
-70.54913252592087,-33.398082382362,Pitch,sport_and_leisure,NoName,1,11181
-70.54898098111153,-33.398152919838616,Pitch,sport_and_leisure,NoName,1,11182
-70.54883480072021,-33.39821897869334,Pitch,sport_and_leisure,NoName,1,11183
-70.54868996143341,-33.39827943929605,Pitch,sport_and_leisure,NoName,1,11184
-70.54798856377602,-33.39823017510444,Pitch,sport_and_leisure,NoName,1,11185
-70.54854914546013,-33.39833766057741,Pitch,sport_and_leisure,NoName,1,11186
-70.54841503500938,-33.39840707820805,Pitch,sport_and_leisure,NoName,1,11187
-70.55837139487267,-33.441162274724704,Sports Centre,sport_and_leisure,Complejo Deportivo La Cañada,2,11188
-70.55959850549698,-33.438507758399446,Restaurant,food_and_drink,NoName,1,11189
-70.60075432062149,-33.41982984389668,Bakery,food_and_drink_stores,Castaño,1,11190
-70.60073286294937,-33.419601493613925,Restaurant,food_and_drink,TPM,1,11191
-70.60082405805588,-33.419564554541175,Fast Food,food_and_drink,NIU Sushi,1,11192
-70.60134306550026,-33.41970223645975,University,education_sup,Instituto Profesional Escuela de Contadores Auditores de Santiago Campus Hernando de Aguirre,3,11193
-70.59999257326126,-33.419694400909265,Fast Food,food_and_drink,Papa John's,1,11194
-70.60184732079506,-33.41995857050706,University,education_sup,Universidad De Antofagasta Providencia,3,11195
-70.60029566287994,-33.41941791746096,Restaurant,food_and_drink,Barbazul 175,1,11196
-70.60134038329124,-33.419477243943085,Restaurant,food_and_drink,Mamut,1,11197
-70.60099437832832,-33.41921083413965,Cafe,food_and_drink,Castaño,1,11198
-70.60098499059677,-33.41915822370367,Fast Food,food_and_drink,Burger King,1,11199
-70.5996036529541,-33.419345158512456,Fast Food,food_and_drink,Pizza Pizza,1,11200
-70.60218930244446,-33.41939105262554,Fast Food,food_and_drink,Rio Arriba,1,11201
-70.60145169496536,-33.418877261048415,Restaurant,food_and_drink,Elkika Ilmenau,1,11202
-70.6028263270855,-33.421042105193884,Cafe,food_and_drink,Etienne Marcel,1,11203
-70.59859916567802,-33.41977387574568,Cafe,food_and_drink,Starbucks,1,11204
-70.5999094247818,-33.41874853283496,Restaurant,food_and_drink,Sakae,1,11205
-70.60152143239975,-33.418751890964685,Fast Food,food_and_drink,Domino,1,11206
-70.60269758105278,-33.41944030481748,Cafe,food_and_drink,Bee Coffee Shop,1,11207
-70.60156971216202,-33.4185929393483,Fast Food,food_and_drink,McDonald's,1,11208
-70.60074895620346,-33.41840936106306,Restaurant,food_and_drink,El Rincón de Tobalaba,1,11209
-70.60159653425217,-33.41853697040003,Fast Food,food_and_drink,Mechada,1,11210
-70.64999297261238,-33.4535205974765,Supermarket,food_and_drink_stores,Ahorra Food Depot,2,11211
-70.65339133143425,-33.44533077577481,Park,park_like,Plaza de la Ciudadanía,1,11212
-70.64842522144318,-33.43836115331851,Restaurant,food_and_drink,Tatto Pollo,1,11213
-70.64851641654968,-33.43812949440321,Convenience,food_and_drink_stores,OK Market,1,11214
-70.64874440431595,-33.43812949440321,Restaurant,food_and_drink,Soju vegan restaurante,1,11215
-70.61061412096024,-33.46982296653896,Pitch,sport_and_leisure,Cancha de fútbol 2,1,11216
-70.61112642288208,-33.46984534089082,Pitch,sport_and_leisure,Cancha de fútbol 3,1,11217
-70.6115448474884,-33.47014739407549,Pitch,sport_and_leisure,NoName,1,11218
-70.61008036136627,-33.47408070164919,Alcohol,food_and_drink_stores,Botillería Mi Whisky,1,11219
-70.61155155301094,-33.46953993048929,Pitch,sport_and_leisure,NoName,1,11220
-70.61184659600258,-33.47294077678639,Place Of Worship,religion,Ministerio Apostólico y Profético Elohim,1,11221
-70.61171114444733,-33.469549998981215,Pitch,sport_and_leisure,NoName,1,11222
-70.57584464550018,-33.41207903094613,Dentist,medical,OHMS,1,11223
-70.66732808947563,-33.400488461729495,School,education_prim,Escuela Especial Aloa,1,11224
-70.5317759513855,-33.42222748560762,School,education_prim,Escuela Especial Nido de Palabras,1,11225
-70.53274556994438,-33.423728496506875,Playground,park_like,NoName,1,11226
-70.53012639284134,-33.42355276428278,Playground,park_like,NoName,1,11227
-70.5308224260807,-33.4241168970396,Kindergarten,education_prim,Jardín Infantil Sagrada Familia de las Condes,1,11228
-70.52772581577301,-33.42370611025606,Pitch,sport_and_leisure,Multicancha Bosque de la Villa,1,11229
-70.53163915872574,-33.42533805281191,School,education_prim,Liceo Santa Maria De Las Condes,1,11230
-70.59608861804008,-33.43565395085497,Convenience,food_and_drink_stores,Pronto,1,11231
-70.59529200196266,-33.43581734785922,Pub,food_and_drink,Cantina,1,11232
-70.64379304647446,-33.45914414792374,School,education_prim,Colegio María Auxiliadora de Santiago,1,11233
-70.64845472574234,-33.45410131923399,Convenience,food_and_drink_stores,Fuente de Soda Restaurant Costa Azul,1,11234
-70.64948871731758,-33.454132649006304,Restaurant,food_and_drink,La Combi de Katty,1,11235
-70.64995273947716,-33.45370633934795,Pharmacy,medical,Damyfar,1,11236
-70.66776797175407,-33.45381375615229,Place Of Worship,religion,NoName,1,11237
-70.66777065396309,-33.45330800087029,University,education_sup,Universidad Andrés Bello,3,11238
-70.66684260964394,-33.454036421812496,University,education_sup,Universidad Andrés Bello,3,11239
-70.66686004400253,-33.45381935077388,University,education_sup,Facultad de Ciencias de la Vida UNAB,3,11240
-70.66690161824226,-33.453633609144475,University,education_sup,IP Alpes,3,11241
-70.66737368702888,-33.453042813846714,Attraction,arts_and_entertainment,Casonas de Avenida República,3,11242
-70.66707730293274,-33.45313680427695,Bar,food_and_drink,Cuento Corto,1,11243
-70.6148225069046,-33.429670722636466,Hospital,medical,Hospitalización,2,11244
-70.61372816562653,-33.42989233103742,Hospital,medical,UPC,2,11245
-70.61405271291733,-33.42958566067572,Hospital,medical,UCI y Transplantes,2,11246
-70.61312466859818,-33.43009603118973,Hospital,medical,Oncología y Transplante,2,11247
-70.61488956212997,-33.42947373691616,Hospital,medical,Consultorio Especialidades,2,11248
-70.61382338404655,-33.42956215669819,Hospital,medical,Neuropsiquiatría,2,11249
-70.6143356859684,-33.42941105954776,Hospital,medical,Traumatología,2,11250
-70.61445102095604,-33.429302493284695,Hospital,medical,Laboratorios,2,11251
-70.61409294605255,-33.42935062061394,Hospital,medical,Kinesiología,2,11252
-70.61508670449257,-33.42920064233713,Hospital,medical,Colegio Hospitalario,2,11253
-70.6147862970829,-33.42907640640411,Hospital,medical,Jardín Infantil,2,11254
-70.60297518968582,-33.41899367596408,Bakery,food_and_drink_stores,Castaño,1,11255
-70.60303553938866,-33.41901494405682,Restaurant,food_and_drink,Black Deli,1,11256
-70.60281559824944,-33.418950020389,Pharmacy,medical,SalcoBrand,1,11257
-70.60249507427216,-33.418877261048415,Cafe,food_and_drink,Buonaroma,1,11258
-70.60300871729851,-33.41859965561967,Pharmacy,medical,Cruz Verde,1,11259
-70.60349553823471,-33.41892763290608,Alcohol,food_and_drink_stores,Muy Barato,1,11260
-70.60355991125107,-33.41878211412644,Bakery,food_and_drink_stores,Castaño,1,11261
-70.60259699821472,-33.41844294248571,Fast Food,food_and_drink,La Vera Pizza,1,11262
-70.60373693704605,-33.41885599292196,Pharmacy,medical,Farmacias del Dr. Simi,1,11263
-70.60242936015129,-33.41838921220325,Cafe,food_and_drink,Cafe,1,11264
-70.603818744421,-33.41888957417188,Pub,food_and_drink,Black Rock Pub,1,11265
-70.60282498598099,-33.41827727400799,Restaurant,food_and_drink,Liguria,1,11266
-70.6666012108326,-33.45821549282902,Pitch,sport_and_leisure,NoName,1,11267
-70.66521853208542,-33.45699144308675,Restaurant,food_and_drink,Le Gustó,1,11268
-70.66515550017357,-33.456900813488225,Restaurant,food_and_drink,Yasser y Hermano,1,11269
-70.66510051488876,-33.45693773666943,Alcohol,food_and_drink_stores,Boticheli,1,11270
-70.64305812120438,-33.4061658283784,Bakery,food_and_drink_stores,Nueva Amer,1,11271
-70.64309567213058,-33.407181244117155,Restaurant,food_and_drink,Sabores de mi Tierra,1,11272
-70.64331963658333,-33.40605723304889,Place Of Worship,religion,Ministerio Evangelistico,1,11273
-70.64301520586014,-33.405813172947006,Pharmacy,medical,Cruz Verde,1,11274
-70.64331158995628,-33.405898258197986,Convenience,food_and_drink_stores,Mini Market Mautino's Pan,1,11275
-70.64310371875763,-33.40750702548318,Alcohol,food_and_drink_stores,NoName,1,11276
-70.64297765493393,-33.40554896032069,Pharmacy,medical,Farmacias del Dr. Simi,1,11277
-70.64356505870819,-33.40584116152561,Restaurant,food_and_drink,Tokyo Sushi,1,11278
-70.6428462266922,-33.407786905406134,School,education_prim,Escuela Especial Magos,1,11279
-70.64302459359169,-33.40545715744039,Restaurant,food_and_drink,Pollos Re.,1,11280
-70.64342692494392,-33.40558254671607,Pharmacy,medical,Farmacias Ahumada,1,11281
-70.64302325248718,-33.40537431085537,Pharmacy,medical,Farmacias Latinoamericana,1,11282
-70.6434778869152,-33.405486265681226,Supermarket,food_and_drink_stores,Lider Express,2,11283
-70.64308896660805,-33.40803319899243,Alcohol,food_and_drink_stores,Botilleria Los Tres,1,11284
-70.64315065741539,-33.40802312335941,Restaurant,food_and_drink,ABC Pizzetas,1,11285
-70.64431875944138,-33.40586691100995,School,education_prim,Colegio Polivalente Alejandro Flores,1,11286
-70.64337328076363,-33.40824366750373,Restaurant,food_and_drink,Donde Rene,1,11287
-70.64343094825745,-33.40823471140725,Theatre,arts_and_entertainment,Teatro Chile,3,11288
-70.64292535185814,-33.40469810063986,Place Of Worship,religion,El Poder de Dios,1,11289
-70.6434577703476,-33.40856944488535,Restaurant,food_and_drink,Angelita,1,11290
-70.64319625496864,-33.40875640248729,Restaurant,food_and_drink,Lonquen 2,1,11291
-70.64407870173454,-33.40837800884007,School,education_prim,Escuela Especial Renaceres,1,11292
-70.64892008900642,-33.38118868767992,Convenience,food_and_drink_stores,Pobre Pedro,1,11293
-70.64919769763947,-33.381691503615166,School,education_prim,Escuela Básica Particular Brígida Walker,1,11294
-70.64834073185921,-33.381198766424326,Convenience,food_and_drink_stores,Almacen Don Tato,1,11295
-70.6515446305275,-33.38351684660454,Kindergarten,education_prim,Jardín Infantil Semilla y Sol,1,11296
-70.64803496003151,-33.38120212600554,Bakery,food_and_drink_stores,San Arturo,1,11297
-70.65185979008675,-33.38389870799051,School,education_prim,Escuela Escritora Marcela Paz,1,11298
-70.65188124775887,-33.383924463976705,Kindergarten,education_prim,Jardín Infantil Estrellitas Mágicas,1,11299
-70.61875596642494,-33.430887323399574,Fitness Centre,sport_and_leisure,Wolfpack,2,11300
-70.59950172901154,-33.45514526590861,Place Of Worship,religion,NoName,1,11301
-70.59901356697083,-33.45499645112717,Dentist,medical,Clínica Odontológica Ellis,1,11302
-70.62404930591583,-33.449457674246105,Cafe,food_and_drink,XoCo por ti,1,11303
-70.62353700399399,-33.4488120200617,Place Of Worship,religion,cité arte,1,11304
-70.62409490346909,-33.44932003952842,Restaurant,food_and_drink,The Fisherman,1,11305
-70.62367647886276,-33.44873816676374,Cafe,food_and_drink,Singular Coffee Roasters,1,11306
-70.62411367893219,-33.449055959295954,Cafe,food_and_drink,Patio Avenida Italia,1,11307
-70.62414452433586,-33.448785164324256,Restaurant,food_and_drink,Shakti en Chile,1,11308
-70.61670541763306,-33.44954383570617,Restaurant,food_and_drink,Trattoria della Piazza,1,11309
-70.61661422252655,-33.44954607366503,Alcohol,food_and_drink_stores,Punto clave,1,11310
-70.56863620877266,-33.40956468162099,Pharmacy,medical,Cruz Verde,1,11311
-70.56836932897568,-33.40949303391294,Bakery,food_and_drink_stores,San Camilo,1,11312
-70.5684994161129,-33.40953445525137,Fast Food,food_and_drink,Burger King,1,11313
-70.56842163205147,-33.40951430433244,Cafe,food_and_drink,Santo Gelato,1,11314
-70.56816682219505,-33.40953893323272,Convenience,food_and_drink_stores,Chinese Mark Alimentos,1,11315
-70.56809976696968,-33.40952549928798,Bakery,food_and_drink_stores,Tostaduria,1,11316
-70.58206871151924,-33.396268541869524,Convenience,food_and_drink_stores,Ekono,1,11317
-70.61173528432846,-33.4258327783088,Bakery,food_and_drink_stores,Panadería y pastelería Paula,1,11318
-70.61227977275848,-33.42579136474412,Dentist,medical,Clínica Odontológica SmartDent Spa,1,11319
-70.6120665371418,-33.42543095396865,Clinic,medical,Sanasalud,3,11320
-70.61144828796387,-33.42657374199196,Cafe,food_and_drink,NoName,1,11321
-70.61214566230774,-33.42508397323692,Park,park_like,Instituto Cultural de Providencia,1,11322
-70.61284303665161,-33.42560556310263,Restaurant,food_and_drink,Garaje 0276,1,11323
-70.61309516429901,-33.42598947810448,Convenience,food_and_drink_stores,OK Market,1,11324
-70.61255067586899,-33.426939744377925,Cafe,food_and_drink,Get It,1,11325
-70.61278402805328,-33.42680095466397,Fast Food,food_and_drink,Subway,1,11326
-70.61245143413544,-33.42478959817389,Fast Food,food_and_drink,Mesón X-press,1,11327
-70.61336472630501,-33.42593239464024,Convenience,food_and_drink_stores,Big John,1,11328
-70.61280280351639,-33.4249451805559,Bakery,food_and_drink_stores,Castaño,1,11329
-70.61291679739952,-33.424978759450696,Sports Centre,sport_and_leisure,Control – Fit,2,11330
-70.61223819851875,-33.424595959280154,Fast Food,food_and_drink,Wendy's,1,11331
-70.61316892504692,-33.425072780287,Clinic,medical,Centro Médico y Dental RedSalud,3,11332
-70.61270490288734,-33.42726769015907,Cafe,food_and_drink,Starbucks,1,11333
-70.61230659484863,-33.42447283605952,Fast Food,food_and_drink,Doña Empenada,1,11334
-70.54669842123985,-33.4233893441883,Park,park_like,Plaza Aucanquilcha,1,11335
-70.54692506790161,-33.423219207872705,Pitch,sport_and_leisure,NoName,1,11336
-70.54690897464752,-33.42092793172167,Place Of Worship,religion,Iglesia Luterana “El Buen Pastor”,1,11337
-70.54693847894669,-33.420784654995096,Church,religion,"Iglesia Luterana ""El Buen Pastor""",1,11338
-70.54663807153702,-33.42065704896143,School,education_prim,Colegio Alamiro,1,11339
-70.6412972509861,-33.439575394037426,Restaurant,food_and_drink,Quel Bravo Ragazzo,1,11340
-70.64133614301682,-33.439582108685386,Cafe,food_and_drink,Casa Lastarria,1,11341
-70.64136296510696,-33.43951720039986,Restaurant,food_and_drink,Nolita,1,11342
-70.64149707555771,-33.439575394037426,Restaurant,food_and_drink,Urriola,1,11343
-70.6414595246315,-33.4399335078709,Restaurant,food_and_drink,Watanabe Street Food,1,11344
-70.64164996147156,-33.43959665708756,Restaurant,food_and_drink,Peztoro,1,11345
-70.64167141914368,-33.439708567791875,Restaurant,food_and_drink,Quitral,1,11346
-70.64127311110497,-33.43936835880316,Theatre,arts_and_entertainment,Teatro Lastarria Go,3,11347
-70.64173445105553,-33.43964925513656,Restaurant,food_and_drink,La Junta,1,11348
-70.64106523990631,-33.43934821480805,Ice Cream,food_and_drink,Heladería Emporio La Rosa,1,11349
-70.64141660928726,-33.43928442545934,Restaurant,food_and_drink,Restaurant Geometrico,1,11350
-70.64155876636505,-33.43925756677218,Restaurant,food_and_drink,Lucia Bistró,1,11351
-70.64166337251663,-33.439313522361054,Bar,food_and_drink,El Honesto Mike,1,11352
-70.64182430505753,-33.43945788761373,Fast Food,food_and_drink,La Junta,1,11353
-70.64178943634033,-33.43936835880316,Bar,food_and_drink,Chilean Clan,1,11354
-70.64196512103081,-33.43925980499642,Cafe,food_and_drink,Tren al Sur Café,1,11355
-70.6421984732151,-33.43974661739846,University,education_sup,Instituto Profesional ARCOS Sede Actuacion,3,11356
-70.6421984732151,-33.4394243143206,Restaurant,food_and_drink,La casa nostra,1,11357
-70.58431506156921,-33.41385783875404,Supermarket,food_and_drink_stores,Lider Express,2,11358
-70.57522371411324,-33.469214381953115,Veterinary,veterinary,Peluquería Canina,2,11359
-70.57512447237968,-33.469211025776275,Dentist,medical,Consulta Dental,1,11360
-70.57497963309288,-33.469252418614936,Butcher,food_and_drink_stores,Carnes Mulchén,1,11361
-70.57417094707489,-33.46990239546191,Restaurant,food_and_drink,Como Sushi,1,11362
-70.57424873113632,-33.46937324084175,Restaurant,food_and_drink,Fung Yun Fa,1,11363
-70.57676196098328,-33.46641640408071,Kindergarten,education_prim,Escuela de Párvulos Nuevo Antumalal,1,11364
-70.57812586426735,-33.46598903605403,Kindergarten,education_prim,Pin-Pilin,1,11365
-70.57343199849129,-33.47100768052479,Park,park_like,René Schneider,1,11366
-70.64314797520638,-33.549214394767354,Kindergarten,education_prim,Cerritos De Esmeralda,1,11367
-70.64478680491447,-33.549777709608605,School,education_prim,Centro Educacional Municipal San Ramón,1,11368
-70.64499199390411,-33.55076685475875,School,education_prim,Escuela Básica Aliven,1,11369
-70.6425578892231,-33.548218525616214,Convenience,food_and_drink_stores,Almacen DONDE LA ESTER,1,11370
-70.64521998167038,-33.54919315862016,Place Of Worship,religion,"Iglesia ""Jesús",1,11371
-70.64559817314148,-33.549690530171006,Doctors,medical,COSAM La Bandera,1,11372
-70.64193159341812,-33.54816152265756,Convenience,food_and_drink_stores,Almacen Vichito,1,11373
-70.6404161453247,-33.54972182536386,School,education_prim,Escuela Nanihue,1,11374
-70.64579799771309,-33.55060143918319,Fire Station,security,Segunda Compañía del Cuerpo de Bomberos de La Granja,3,11375
-70.64505234360695,-33.55181410683003,School,education_prim,Centro Educacional Paula Jaraquemada,1,11376
-70.64075008034706,-33.55158275127491,Clinic,medical,Cesfam/ SAPU Gabriela Mistral,3,11377
-70.64589723944664,-33.550324255616886,Kindergarten,education_prim,Akun Picgiwentxu,1,11378
-70.6404510140419,-33.54870584349239,Kindergarten,education_prim,Las Hormiguitas,1,11379
-70.64088016748428,-33.55224328650902,Park,park_like,Plaza Miguel Enríquez,1,11380
-70.64290523529053,-33.547417127628,Park,park_like,Parque San Andres,1,11381
-70.641188621521,-33.55266016993715,Place Of Worship,religion,Iglesia Unida,1,11382
-70.64567998051643,-33.548201760044044,Playground,park_like,NoName,1,11383
-70.64353421330452,-33.54713099209658,Pharmacy,medical,Farmacia Farmatodo,1,11384
-70.64538359642029,-33.55263446404669,Swimming Pool,sport_and_leisure,Piscina Municipal San Ramón,2,11385
-70.64595490694046,-33.548153698719126,Pharmacy,medical,Farmacias Sozafar,1,11386
-70.64537823200226,-33.55267134640887,Swimming Pool,sport_and_leisure,NoName,2,11387
-70.64543321728706,-33.54732882809244,Kindergarten,education_prim,Jardín Infantil Inés de Suárez,1,11388
-70.64586102962494,-33.547580313874,Butcher,food_and_drink_stores,Carnicería Multicarnes,1,11389
-70.64599245786667,-33.54741265676761,Alcohol,food_and_drink_stores,Botillería Jeskara,1,11390
-70.64227893948555,-33.54643129731357,Restaurant,food_and_drink,Ju Fu Lou,1,11391
-70.63913002610207,-33.55217734497822,Pitch,sport_and_leisure,Cancha Liga La Bandera,1,11392
-70.64537689089775,-33.54672637695443,Playground,park_like,NoName,1,11393
-70.64121142029762,-33.55393763129292,School,education_prim,Escuela Básica Tupahue,1,11394
-70.64474388957024,-33.54622004649721,Police,security,31 Comisaría San Ramón,3,11395
-70.64330220222473,-33.545821015768404,Kindergarten,education_prim,Los Carinositos,1,11396
-70.6426303088665,-33.54569024059084,Park,park_like,Parque Genaro Rodríguez,1,11397
-70.64402908086777,-33.54540745256439,School,education_prim,Escuela Básica Karelmapu,1,11398
-70.64475193619728,-33.54542421867872,Doctors,medical,Centro de Salud Familiar La Bandera,1,11399
-70.64589992165565,-33.54561646989054,Pharmacy,medical,Farmacias 24,1,11400
-70.64337462186813,-33.544860875455626,Playground,park_like,NoName,1,11401
-70.64464196562767,-33.54488323041541,Doctors,medical,SAR La Bandera,1,11402
-70.64933851361275,-33.548283352464644,School,education_prim,Escuela Particular Arturo Matte Larraín,1,11403
-70.63722565770149,-33.54735788870903,School,education_prim,Escuela Especial Eden de San Ramon,1,11404
-70.64730137586594,-33.54570141796418,Convenience,food_and_drink_stores,Mini Market Belencita,1,11405
-70.6470237672329,-33.54551699111922,Butcher,food_and_drink_stores,Carnes Ebenezer,1,11406
-70.64220651984215,-33.54447078047658,Convenience,food_and_drink_stores,Almacén Jano,1,11407
-70.67930281162262,-33.61434454801868,Convenience,food_and_drink_stores,Minisuper La Capitania,1,11408
-70.68190053105354,-33.61443166216463,Park,park_like,La Capitana 1,1,11409
-70.68224921822548,-33.619345650898104,School,education_prim,Colegio Santiago Emprendedores,1,11410
-70.67967966198921,-33.61378165449155,Park,park_like,Plaza Los Húsares,1,11411
-70.6807941198349,-33.61362752824186,Park,park_like,Plaza Granaderos,1,11412
-70.67853569984436,-33.613893340007515,Park,park_like,Plaza Los Edecanes,1,11413
-70.68391889333725,-33.61543793585236,Supermarket,food_and_drink_stores,Santa Isabel,2,11414
-70.68202525377274,-33.61384196468814,Park,park_like,Plaza Coraceros,1,11415
-70.678651034832,-33.613512491803405,Convenience,food_and_drink_stores,Almacen VICHOX,1,11416
-70.682343095541,-33.612684895036374,Park,park_like,Plaza Coraceros 2,1,11417
-70.68076595664024,-33.6224826394385,School,education_prim,Escuela Básica Andrés Puig Ferrer,1,11418
-70.68244099617004,-33.6222369556007,Cemetery,park_like,Cementerio Jardín Sacramental San Bernardo,2,11419
-70.6868264079094,-33.61897711146227,Swimming Pool,sport_and_leisure,NoName,2,11420
-70.68629667162895,-33.620224555251745,Park,park_like,Plaza Valentín Magallanes,1,11421
-70.68600699305534,-33.621050962858064,Alcohol,food_and_drink_stores,El Bigote,1,11422
-70.683513879776,-33.62299968995411,Kindergarten,education_prim,Jardín Infantil Raíces del Folclore,1,11423
-70.68536058068275,-33.622776342379865,Park,park_like,Plaza Juan Fisher,1,11424
-70.6869189441204,-33.61008031462598,Fast Food,food_and_drink,Pollito Campeón Los Suspiros,1,11425
-70.57395100593567,-33.40512017286522,Fast Food,food_and_drink,Cafe Goumet Velapert,1,11426
-70.57383030653,-33.40503732595886,Fast Food,food_and_drink,Hamburguesas El Corral,1,11427
-70.57391077280045,-33.40505523881017,Fast Food,food_and_drink,Tommy Beans,1,11428
