id,monto,ppm2,superficie_t,superficie_u,terraza,ambientes,dormitorios,banos,estacionamiento,bodegas,cantidad_pisos,dep_por_piso,piso,tipo_depto,orientacion,antiguedad,latitud,longitud,comuna,calle
1591648571,9248,101.0,99.0,91.0,9.0,,3,2,2,1,8,5,6,Departamento,O,2,-33.4401537,-70.6029612,Providencia,Avenida Ricardo Lyon
1584045237,1794,46.0,39.0,39.0,,,1,1,,,,,9,Departamento,O,15,-33.433499,-70.642277,Recoleta,Bellavista
1589051333,14990,57.0,302.0,262.0,40.0,4,4,3,3,1,10,1,8,Departamento,NOSP,46,-33.4217284,-70.601232,Providencia,Luis Thayer Ojeda
1587799139,2565,45.0,57.0,57.0,,,3,1,1,,3,,,Departamento,NOSP,17,-33.4625453,-70.7626338,Pudahuel,Isla Hunter
2770315534,15500,112.0,182.0,138.0,44.0,3,3,2,2,1,2,12,2,Departamento,N,10,-33.3570982,-70.5231931,Lo Barnechea,La Espuela
1570386767,10900,59.0,215.19,182.0,,,5,4,,,5,1,5,Penthhouse,SO,30,-33.423645,-70.6136551,Providencia,Alfredo Lecannelier
1583996057,8800,60.0,146.0,146.0,4.0,,4,3,,,4,4,4,,NP,50,-33.4378596,-70.6410542,Santiago,José Victorino Lastarria
1549303075,2900,59.0,55.0,49.0,6.0,,2,2,,,24,7,1,Departamento,,5,-33.4975884,-70.5861567,Macul,Avenida Américo Vespucio
1586312129,8100,98.0,95.0,82.0,13.0,,2,,,,,,,,,,-33.4248548,-70.60983,Providencia,Guardia Vieja
2793929228,2916,36.0,89.0,81.0,8.0,,4,2,1,,6,4,4,-,Nor-Orienteff,25,-33.5918056,-70.7081581,San Bernardo,Arturo Prat
2811737476,2150,63.0,35.0,34.0,1.0,,1,1,,,,,19,Departamento,P,10,-33.4329913,-70.6419678,Recoleta,Dardignac
2730108366,4990,69.0,72.0,72.0,,,3,2,,,,,,,,,-33.465051,-70.6002684,Ñuñoa,Pasaje Exequiel Fernández
2863673118,4221,58.0,72.0,72.0,,3,3,2,1,1,7,5,4,Departamento,O,6,-33.5248056,-70.5884008,La Florida,Inés De Suárez
1591711899,7390,82.0,111.0,90.0,21.0,,2,2,1,1,12,10,11,Departamento,SO,5,-33.4648996,-70.5313254,La Reina,Avenida Las Perdices
1574860691,3963,64.0,67.0,61.0,6.0,,3,2,1,1,,,7,Departamento,NP,6,-33.4859863,-70.6181134,Macul,Avenida Quilín
2857944274,2900,51.0,58.0,56.0,2.0,2,2,1,1,1,,,,Semi piso,,0,-33.4326672,-70.6471574,Recoleta,Bellavista
2860803520,5550,74.0,80.0,75.0,5.0,3,3,2,1,1,,,,Semi piso,NP,0,-33.4334338,-70.6173957,Providencia,Avenida Manuel Montt
2797653064,2499,51.0,53.0,49.0,6.0,,2,1,,,,,,,,,-33.4457404,-70.6479355,Santiago,Alonso De Ovalle
1516493165,19000,89.0,248.0,213.0,35.0,2,2,3,3,,10,2,8,Departamento,NOSP,25,-33.3731199,-70.5495433,Vitacura,Avenida El Crepúsculo
2833287758,5950,0.0,50.0,,,,2,2,1,1,,,8,Departamento,O,16,-33.4263989,-70.5934694,Providencia,Las Orquídeas
2859380678,7430,107.0,75.0,69.0,6.0,2,2,2,1,1,7,6,4,Departamento,O,1,-33.4464944,-70.6166858,Providencia,Caupolicán
1545957057,15500,110.0,150.0,140.0,10.0,,3,3,2,1,4,4,,Departamento,N,0,-33.3485232,-70.5228213,Lo Barnechea,Camino Central
1586649917,1505,35.0,43.0,43.0,1.0,3,3,1,,,2,7,11,Departamento,,12,-33.444237,-70.703072,Quinta Normal,Pasaje Radal
1582661955,1680,35.0,48.0,48.0,3.0,,2,2,,,12,8,6,Departamento,N,15,-33.42255,-70.64497,Recoleta,Avenida Recoleta
2783128348,2677,37.0,76.36,72.36,4.0,,2,1,2,1,4,7,3,Departamento,NOSP,75,-33.4220913,-70.6659109,Independencia,Gamero
2851005024,7500,86.0,96.0,87.0,9.0,,3,2,2,1,7,,2,Departamento,P,8,-33.4374301,-70.61119,Providencia,Regimiento Cazadores
2861242190,3500,47.0,73.0,73.0,,,3,2,1,1,4,,1,Departamento,P,10,-33.5236512,-70.5876136,La Florida,Juan De Pineda
1572632693,9000,90.0,120.0,100.0,20.0,,3,2,,1,7,,3,Departamento,,40,-33.414782,-70.600028,Las Condes,San Sebastián
1588998699,5350,62.0,87.0,85.0,,,2,2,1,,,,,,,,-33.4803766,-70.6752959,Pedro Aguirre Cerda,Pedro Subercaseaux
2853759756,3200,56.0,60.0,57.0,3.0,,2,2,21,,27,6,15,Loft,SP,8,-33.4717651,-70.6241973,San Joaquín,Celia Solar
2862776454,9500,102.0,105.0,93.0,,6,3,2,1,1,7,23,7,Departamento,SO,14,-33.4217045,-70.5639893,Las Condes,Avenida Manquehue Sur
2864246678,2400,75.0,35.0,32.0,3.0,1,1,1,,,18,,,Semi piso,S,0,-33.5153565,-70.6073327,La Florida,Avenida Vicuña Mackenna Poniente
1590197947,18800,75.0,248.0,248.0,,,4,4,2,1,10,2,3,Departamento,NOSP,26,-33.3740982,-70.5497304,Vitacura,Avenida El Crepúsculo
2847529290,1700,60.0,29.0,28.0,1.0,,1,1,,,20,14,14,Departamento,P,12,-33.449735,-70.653024,Santiago,Eleuterio Ramírez
1572671883,17600,76.0,260.0,230.0,30.0,,4,4,3,1,15,1,3,Departamento,,27,-33.4123074,-70.5872312,Las Condes,Hamlet
1534446379,4200,52.0,92.0,80.0,12.0,3,3,2,1,1,1,4,6,Departamento,SP,22,-33.4422701,-70.6717233,Santiago,García Reyes
2850487714,3252,50.0,67.0,65.0,2.0,3,3,2,,,26,6,5,Departamento,O,16,-33.4471491,-70.6446008,Santiago,Avenida Santa Rosa
1549584475,6150,75.0,82.0,82.0,3.0,,3,2,1,1,14,8,12,Departamento,NP,12,-33.4615203,-70.6006081,Ñuñoa,Profesor Juan Gómez Millas
2838980128,3200,53.0,60.0,60.0,4.0,,3,1,1,,7,4,6,Departamento,,8,-33.5233788,-70.5875194,La Florida,Juan De Pineda
1532818891,14900,63.0,275.0,235.0,40.0,,3,3,2,1,,1,,Departamento,NOSP,0,-33.4161642,-70.5874111,Las Condes,Burgos
1552675649,6750,71.0,100.0,95.0,5.0,,3,2,1,1,12,5,11,Departamento,,30,-33.4396514,-70.5725325,La Reina,Avenida Ossa
2852083828,3600,46.0,77.0,77.0,,5,3,2,,,,,,Departamento,S,16,-33.432664,-70.647312,Recoleta,Avenida Santa María
1544958457,3000,88.0,38.0,34.0,4.0,2,,,,,,,,,,,-33.4579014,-70.6703093,Santiago,Avenida Almirante Blanco Encalada
1571337607,2200,45.0,49.0,48.0,,3,3,1,,,,,12,Departamento,N,5,-33.4797374,-70.6415578,San Miguel,Avenida Santa Rosa
1586844461,1728,54.0,32.0,32.0,,1,1,1,,1,,,,Semi piso,NOSP,0,-33.4707988,-70.6478797,Santiago,General Gana
2858200712,5800,63.0,99.0,92.0,7.0,,3,2,1,1,18,4,6,Departamento,O,15,-33.4525604,-70.6260013,Ñuñoa,Avenida Irarrázaval
1591718153,4860,81.0,62.0,60.0,,2,2,2,1,1,,,,Semi piso,O,0,-33.4279071,-70.6255259,Providencia,Francisco Puelma
2862629052,3600,55.0,70.0,65.0,5.0,3,3,2,,,4,,,Departamento,N,0,-33.4439882,-70.6357821,Santiago,Fray Camilo Henríquez
2730415310,1800,54.0,33.0,33.0,,,2,1,,,16,10,5,Departamento,NP,5,-33.4039285,-70.6618237,Independencia,Monteau
1537453563,7700,67.0,120.0,114.0,6.0,3,3,2,,1,19,3,2,Departamento,SP,32,-33.4111736,-70.601442,Las Condes,Luz
2804016248,3800,51.0,78.0,74.0,4.0,,3,2,1,,18,,,Departamento,,21,-33.5123649,-70.608697,La Florida,Avenida Vicuña Mackenna Oriente
1549627217,10500,1.0,116.0,9561.0,20.0,,2,2,1,1,7,6,,Departamento,O,8,-33.4331564,-70.5926246,Providencia,Jorge Matte Gormaz
2855052204,2450,0.67,3648.0,3646.0,2.0,,2,2,1,,5,6,3,Departamento,S,12,-33.5202322,-70.5576217,La Florida,Avenida Tobalaba
2857931752,6280,93.0,73.0,67.0,6.0,2,2,2,1,1,11,,7,Departamento,SO,5,-33.4554694,-70.5698627,La Reina,Avenida Blest Gana
1552648275,2800,58.0,50.0,48.0,,,2,1,,,25,,,Departamento,SO,24,-33.3663014,-70.7125426,Quilicura,Pasaje El Tebo
2802055672,5300,62.0,95.0,85.0,10.0,,3,2,1,1,7,8,2,Departamento,,3,-33.535707,-70.5702891,La Florida,Rojas Magallanes
2864425432,3215,86.0,37.0,37.0,,,1,1,1,,,,,,,,-33.426229,-70.6037053,Providencia,Gath Y Chaves
1571431417,6100,103.0,65.0,59.0,6.0,2,2,2,1,1,,1,10,Departamento,SP,7,-33.4508428,-70.6216329,Ñuñoa,Avenida Salvador
2827513914,3182,37.0,86.0,86.0,,3,3,2,1,,2,,3,Semi piso,NP,0,-33.5423967,-70.7818539,Maipú,Avenida 4 Poniente
2863833628,4300,91.0,50.0,47.0,3.0,,2,2,1,1,30,8,29,Departamento,,9,-33.450986,-70.6298121,Ñuñoa,Mujica
1532951627,2530,118.0,21.3,21.3,,,1,1,,,15,,11,Departamento,P,2,-33.4579265,-70.6303954,Santiago,Santa Elvira
1590567553,7500,98.0,90.0,76.0,14.0,3,3,2,1,1,3,8,3,Departamento,,21,-33.4332528,-70.6095041,Providencia,Mar Del Plata
2859282586,15000,77.0,210.0,193.0,17.0,,4,,,,,,,,,,-33.368335,-70.5828119,Vitacura,Gustavo Vicuña
1533757771,3200,64.0,52.0,50.0,2.0,,2,2,1,1,10,13,6,Departamento,NP,4,-33.4151206,-70.6704421,Independencia,Avenida Domingo Santa María
2858424604,15365,128.0,210.0,120.0,90.0,3,3,3,,,12,6,12,Departamento,,0,-33.4170693,-70.5604199,Las Condes,Hernando De Magallanes
1591392897,2830,43.0,68.0,65.0,3.0,,3,2,,,14,5,14,Departamento,SO,20,-33.4224188,-70.6408956,Recoleta,Humorista Carlos Helo
2737641750,2400,46.0,61.0,52.0,9.0,,2,1,,,,6,,,,,-33.4420911,-70.6995089,Quinta Normal,Pedro León Ugalde
2839096098,2700,60.0,45.0,45.0,,,1,1,,,6,3,6,Departamento,P,28,-33.4397863,-70.6342078,Santiago,Avenida Vicuña Mackenna
2859776064,7450,87.0,95.0,85.0,10.0,8,3,2,,1,4,6,22,Departamento,N,37,-33.3827034,-70.5508493,Vitacura,Avenida Padre Hurtado Norte
2860351484,1750,44.0,38.0,39.5,1.5,,1,1,,,25,15,19,Departamento,P,11,-33.4452837,-70.6443224,Santiago,San Isidro
1571644781,9200,59.0,154.0,154.0,,,3,3,1,1,,,,Departamento,N,0,-33.4252893,-70.6010988,Providencia,Quillay
1582896543,2750,67.0,46.29,40.8,5.49,,2,1,,1,23,15,2,Departamento,S,5,-33.4262441,-70.657939,Independencia,Rivera
2845028188,4700,120.0,46.0,39.0,7.0,1,1,1,1,1,12,4,7,Departamento,SO,22,-33.4304262,-70.6078323,Providencia,Darío Urzúa
2862600464,2100,42.0,50.0,50.0,2.0,,2,,,,,,,,,,-33.363189,-70.7226532,Quilicura,Ramón Vergara
2840594276,5300,70.0,90.0,75.0,10.0,2,2,2,1,1,15,,1,Departamento,O,4,-33.4564011,-70.5709837,La Reina,Helsinski
2863834290,3915,69.0,56.36,56.36,,2,2,2,,,,,,Departamento,P,2,-33.4466345,-70.6733083,Santiago,Libertad
1589505245,1920,48.0,45.0,40.0,5.0,1,1,1,1,,,,,Semi piso,P,0,-33.4347883,-70.6355465,Recoleta,Pío Nono
2841969328,5628,67.0,84.0,84.0,,3,3,2,1,,4,,,Piso,O,,-33.4291349,-70.6089085,Providencia,Galvarino Gallardo
1543783881,6200,82.0,81.24,74.72,6.52,,3,,,,,,,,,,-33.4720875,-70.6022559,Ñuñoa,Las Dalias
2858281274,5400,81.0,80.0,66.0,14.0,4,2,2,1,1,7,,,Departamento,NP,7,-33.4471994,-70.6210825,Providencia,Julio Prado
1589198235,1600,64.0,25.0,25.0,,,1,1,,1,18,20,11,Monoambiente,O,5,-33.4348124,-70.6833405,Quinta Normal,Juan Martínez De Rozas
1572245087,2500,58.0,47.0,43.0,4.0,,2,2,1,,24,11,20,Departamento,,10,-33.4702717,-70.6258619,Santiago,Diagonal Vicuña Mackenna
2839629542,2166,38.0,60.0,57.0,3.0,2,2,1,1,,4,2,4,Departamento,N,0,-33.4671153,-70.619334,Ñuñoa,Vía Ocho
2839597262,6800,64.0,116.0,105.0,,3,3,2,2,1,,,3,Departamento,O,0,-33.4914143,-70.5720901,Peñalolén,Avenida Hacienda Macul
2858321322,7899,60.0,137.0,130.0,7.0,,3,,,,,,,,,,-33.439277,-70.631787,Providencia,Avenida General Bustamante
2860945874,2550,51.0,53.0,50.0,3.0,2,2,2,1,1,,,,Semi piso,N,0,-33.4486284,-70.6494116,Santiago,Arturo Prat
1589112883,11900,116.0,147.0,102.0,45.0,2,2,2,2,1,1,2,1,Departamento,SO,3,-33.4208677,-70.6193172,Providencia,Los Colonos
2751043362,3400,50.0,68.0,68.0,,,2,2,1,,5,4,4,Departamento,SO,25,-33.3961538,-70.6693352,Conchalí,Canopus
1582083827,10490,87.0,180.0,120.0,60.0,,3,3,2,1,7,2,7,Departamento,NOSP,30,-33.4354307,-70.5903708,Providencia,República De Cuba
2846783714,19970,165.0,234.0,121.0,113.0,,3,3,2,1,8,,8,Departamento,,21,-33.4037834,-70.5977046,Vitacura,Rodrigo De Quiroga
1585564701,5000,76.0,65.0,65.0,,,2,1,1,1,21,3,18,Departamento,NP,54,-33.44146,-70.6141976,Providencia,Arturo Claro
1584342527,3090,59.0,55.0,52.0,3.0,,2,1,1,,28,18,9,Departamento,N,15,-33.448118,-70.6484594,Santiago,Serrano
1539382155,3950,51.0,81.0,77.0,4.0,,3,2,1,,28,,7,Departamento,SO,13,-33.4327612,-70.6467423,Recoleta,Avenida Santa María
2861100920,1550,31.0,70.0,50.0,20.0,4,4,1,1,,1,1,1,Piso,NOSP,17,-33.4805602,-70.569008,Peñalolén,Bolívar
2769918228,5190,74.0,70.0,70.0,,2,2,2,1,1,4,4,4,Departamento,P,10,-33.4879627,-70.5521612,Peñalolén,Avenida Los Presidentes
2863924582,14690,81.0,202.0,180.0,22.0,,5,4,2,2,11,4,11,Dúplex,,16,-33.3938352,-70.5563097,Las Condes,Reina Astrid
1590298129,5950,85.0,75.0,70.0,5.0,8,2,2,1,1,5,4,2,Departamento,O,15,-33.4873966,-70.5759714,Peñalolén,Mar Tirreno
1583374501,2390,74.0,37.0,32.0,,3,1,1,,,,,,Departamento,N,2,-33.448603,-70.705443,Quinta Normal,Santa Petronila
2862430638,4500,75.0,62.0,60.0,2.0,,3,2,,,4,2,4,Departamento,O,42,-33.4415947,-70.5544639,La Reina,Mateo De Toro Y Zambrano
1590290777,1710,38.0,45.0,45.0,,,2,1,,,5,4,,Departamento,O,18,-33.5076956,-70.747698,Maipú,Avenida Segunda Transversal
1589808601,2800,50.0,63.3,55.76,7.58,,2,2,,,4,3,20,Departamento,N,20,-33.4394577,-70.6701784,Santiago,Catedral
1575692227,4300,79.0,54.0,54.0,,,2,1,1,1,6,4,6,Departamento,N,11,-33.451513,-70.630013,Ñuñoa,García Valenzuela
1531726451,4290,109.0,42.42,39.06,3.36,,1,1,1,1,11,,11,Departamento,N,3,-33.4553083,-70.5687147,La Reina,Avenida Blest Gana
1572869277,7620,81.0,109.0,93.0,16.0,,3,3,2,1,2,2,8,Departamento,,12,-33.3396166,-70.6714581,Huechuraba,Camino De Cintura
1585411911,9450,96.0,115.0,98.0,17.0,,2,2,2,1,,,,Departamento,,3,-33.3597671,-70.5200431,Lo Barnechea,El Peral
1586204259,3027,100.0,30.0,30.0,,,1,1,1,1,,,,Departamento,,0,-33.4505997,-70.6384332,Santiago,Lira
2850015536,4699,62.0,79.0,75.0,4.0,,3,2,1,1,19,,3,Departamento,,0,-33.4763963,-70.6009984,Macul,Los Espinos
2854054286,3350,85.0,39.0,39.0,3.0,1,1,1,1,,3,6,3,Departamento,NP,0,-33.5208303,-70.6046002,La Florida,Rupanco
1586662767,2700,67.0,46.0,40.0,6.0,2,2,2,,,9,,2,Piso,,10,-33.4488897,-70.6692655,Santiago,Virginia Opazo
2851480890,3000,90.0,35.0,33.0,,,1,1,1,,10,,8,Departamento,S,7,-33.4510265,-70.6397248,Santiago,Manuel Antonio Tocornal
2643529294,3400,77.0,43.0,44.0,1.0,,2,1,1,,15,,,Cocina Incorporada,Nor-oriente,3,-33.4858363,-70.5981098,Macul,Poeta Vicente Huidobro
2856072040,1890,35.0,54.0,54.0,,,3,1,1,,1,2,1,Departamento,S,16,-33.5536283,-70.5737663,La Florida,Pasaje Oriente
2864123692,1632,51.0,32.0,32.0,,,1,1,,,22,8,19,Departamento,N,14,-33.4867854,-70.6204246,San Joaquín,Avenida Alcalde Carlos Valdovinos
1586715195,2700,44.0,61.33,61.33,,2,2,2,,2,,,,Departamento,,0,-33.4258938,-70.6465064,Recoleta,Juárez Larga
1552415353,1518,33.0,46.0,46.0,,,2,1,1,,5,,3,Departamento,S,18,-33.5442176,-70.6749743,El Bosque,Balmaceda
2854294366,1955,65.0,30.0,30.0,,1,1,1,1,,,,4,Departamento,P,7,-33.4707988,-70.6478797,Santiago,General Gana
2842876652,3800,45.0,82.85,79.85,3.0,,3,2,1,,6,8,,Departamento,NP,3,-33.5605647,-70.5413887,Puente Alto,Avenida Canal Las Perdices Poniente
1562186953,3600,120.0,35.0,30.0,3.0,,1,1,1,,,,,Departamento,O,,-33.4308744,-70.6323414,Providencia,Crucero Exeter
2755339950,1600,53.0,30.0,30.0,,2,1,1,,,15,27,23,,S,,-33.412678,-70.65509,Independencia,Avenida Inglaterra
2843398052,3300,62.0,53.0,53.0,,2,2,2,1,,20,6,14,Departamento,,8,-33.5107867,-70.6018739,La Florida,Froilán Roa
2862503462,3950,84.0,58.0,47.0,12.0,6,2,2,1,1,21,10,10,Departamento,P,1,-33.5104225,-70.6031421,La Florida,Exequiel Fernández
2831965424,2750,44.0,64.0,62.0,2.0,,3,2,1,,,,3,Departamento,SO,10,-33.4992429,-70.7408449,Maipú,Pasaje Los Flamencos
2863800448,2925,55.0,56.0,53.0,3.0,,2,2,1,1,16,10,4,Departamento,NOSP,7,-33.5250051,-70.6538015,La Cisterna,Avenida Elías Fernández Albano
2854009162,2940,117.0,29.0,25.0,4.0,,1,1,,,19,12,3,Monoambiente,N,2,-33.4544493,-70.6278138,Ñuñoa,San Eugenio
2852968410,5490,130.0,47.0,42.0,5.0,,1,1,1,1,12,6,10,Departamento,O,6,-33.4305152,-70.6118172,Providencia,Marchant Pereira
1590619687,18000,80.0,250.0,225.0,,,5,5,2,1,24,2,10,Departamento,,25,-33.4134183,-70.5876834,Las Condes,Golda Meir
2861904484,12900,101.0,150.0,127.0,23.0,,4,3,2,1,,,,Departamento,O,25,-33.4022509,-70.586124,Vitacura,La Luma
1583915323,1755,27.0,65.0,65.0,,,3,1,,,,,,,,,-33.436712,-70.7282291,Cerro Navia,San Francisco
1553843137,3200,84.0,43.0,38.0,5.0,,1,1,,1,,,14,Departamento,S,7,-33.5122483,-70.6670633,La Cisterna,Avenida Lo Ovalle
2854216564,5200,77.0,71.0,67.0,,3,2,2,1,,4,,,Departamento,N,57,-33.4326186,-70.6205015,Providencia,Pasaje Miguel Claro
2857804660,8640,72.0,131.0,120.0,11.0,,3,2,1,1,,,,,P,0,-33.39533,-70.613109,Huechuraba,La Rinconada
2860855334,3550,54.0,68.0,65.0,3.0,3,3,2,,,,,,Semi piso,NOSP,0,-33.4478179,-70.6339689,Santiago,Avenida Santa Isabel
2827159466,3100,57.0,62.0,54.0,8.0,,2,2,1,1,,,,,,,-33.4985872,-70.5867855,Macul,Avenida Américo Vespucio
1578243697,4050,68.0,70.0,59.0,11.0,2,2,2,1,1,7,10,4,Departamento,O,6,-33.535797,-70.5697445,La Florida,Rojas Magallanes
1535392465,6500,100.0,65.0,65.0,5.0,,2,2,1,1,5,5,4,Departamento,NP,30,-33.3642581,-70.4952614,Lo Barnechea,Avenida Las Condes
1592067591,5000,69.0,77.0,72.0,5.0,4,2,2,1,,10,6,8,Departamento,,58,-33.429248,-70.6232306,Providencia,Pérez Valenzuela
1551524343,2720,34.0,80.0,80.0,,,4,2,1,,,,,,,,-33.5880638,-70.7076474,San Bernardo,Francisco Aranda
1570916571,2700,62.0,50.0,43.0,7.0,,2,,,,,,,,,,-33.4469597,-70.6454505,Santiago,Avenida Santa Rosa
2863488114,3290,56.0,60.0,58.0,2.0,,2,2,1,1,24,11,3,Departamento,SP,6,-33.4700464,-70.6257998,Santiago,Diagonal Vicuña Mackenna
2841304302,9890,78.0,138.0,126.0,12.0,,3,3,1,1,11,2,10,Departamento,SP,31,-33.4308728,-70.595079,Providencia,Avenida El Bosque
1573758051,6300,66.0,100.0,95.0,5.0,5,3,2,1,1,4,2,2,Departamento,NOSP,53,-33.420221,-70.6154605,Providencia,Los Españoles
1582558823,11600,82.0,164.0,140.0,,6,4,2,2,1,1,6,6,,NP,,-33.3687862,-70.5063939,Lo Barnechea,Shimon Peres
1567148979,13500,96.0,160.0,140.0,20.0,,3,2,2,1,,2,,Departamento,NOSP,,-33.4130202,-70.6019281,Las Condes,Luz
1490624465,11400,100.0,125.0,114.0,11.0,,3,3,2,1,8,8,3,Departamento,,4,-33.4303628,-70.6063354,Providencia,Avenida Ricardo Lyon
1573832073,3750,48.0,80.0,77.0,3.0,,2,2,1,,8,5,8,Departamento,SP,15,-33.5175891,-70.6073928,La Florida,Atahualpa
2854524150,6900,123.0,66.09,56.06,10.03,,2,2,,,6,6,3,Departamento,N,1,-33.4219936,-70.600927,Providencia,Luis Thayer Ojeda
1534297207,6550,82.0,89.0,79.0,10.0,,3,,,,,,,,,,-33.4416892,-70.6043091,Providencia,Willie Arthur Aránguiz
2837089072,8760,198.0,120.08,44.18,74.34,,1,1,,,3,4,3,Departamento,SP,0,-33.4211146,-70.619442,Providencia,Lo Contador
2849042916,1665,37.0,47.0,45.0,2.0,,2,,,,,,,,,,-33.4562736,-70.7405589,Pudahuel,Mar Del Sur
2837861066,3600,70.0,53.0,51.0,2.0,,2,2,1,1,12,6,7,Departamento,SP,7,-33.4497278,-70.6384449,Santiago,Lira
2844230674,3890,117.0,41.0,33.0,,2,1,,,,,,,,,,-33.4557458,-70.6022302,Ñuñoa,Dublé Almeyda
2857737678,7500,104.0,82.0,72.0,10.0,,2,2,1,1,7,9,,Departamento,NP,4,-33.4424946,-70.6138174,Providencia,Carlos Wilson
2761826186,1776,48.0,37.0,37.0,,,1,1,,,16,,,Departamento,N,15,-33.4185117,-70.6567653,Independencia,Avenida Independencia
2725132248,2598,76.0,37.0,34.0,,1,1,1,1,1,,,9,Departamento,,1,-33.5100354,-70.5960557,La Florida,Avenida Departamental
2858171082,3500,55.0,65.0,63.0,,2,2,2,1,,,,,,,,-33.449145,-70.6415557,Santiago,Carmen
2753496212,4600,76.0,65.0,60.0,5.0,4,3,2,,,7,7,2,Semi piso,NP,22,-33.4435407,-70.6222952,Providencia,Hindenburg
2841261190,7500,83.0,90.0,90.0,6.0,,3,2,1,1,,,,,,20,-33.4329771,-70.60835,Providencia,Mar Del Plata
1544856493,18000,74.0,275.0,242.0,33.0,4,4,4,2,1,11,1,7,Departamento,,33,-33.4161204,-70.5968693,Las Condes,Reyes Lavalle
1591517027,2700,56.0,48.0,48.0,,3,3,1,1,,,,4,Departamento,S,10,-33.5242973,-70.583199,La Florida,Galicia
1559497863,2777,90.0,32.81,30.58,2.23,,1,1,,,13,,4,Departamento,O,2,-33.4039348,-70.6720777,Independencia,3 De Mayo
1569075395,8490,89.0,159.0,95.0,64.0,,2,,1,1,12,4,1,Departamento,N,34,-33.3919932,-70.5526563,Las Condes,Avenida Presidente Kennedy Lateral
2864283496,1653,45.0,36.0,36.0,,,1,1,,,,,,Departamento,N,15,-33.4479637,-70.6541797,Santiago,Tarapacá
2814804934,1739,37.0,47.0,47.0,1.0,,2,1,,,4,4,4,Departamento,N,21,-33.5074161,-70.7847141,Maipú,La Lechera
2808858972,2700,100.0,27.0,27.0,,,1,1,1,2,8,6,,Departamento,S,6,-33.451331,-70.6307163,Santiago,García Valenzuela
1584754797,3800,92.0,43.0,41.0,,,1,1,,,,,,,,,-33.4523001,-70.6286801,Ñuñoa,Avenida Irarrázaval
2862051988,5500,73.0,75.0,75.0,,2,2,,,,,,,,,,-33.442136,-70.630831,Providencia,Avenida General Bustamante
2850693448,9800,103.0,104.0,95.0,9.0,3,3,2,1,1,16,4,13,Departamento,SP,32,-33.4113156,-70.6015674,Las Condes,Luz
2840012672,13800,118.0,140.0,116.0,24.0,,3,2,2,1,8,3,3,Departamento,O,9,-33.4011418,-70.5840707,Vitacura,Las Hualtatas
2840201390,3050,50.0,60.0,60.0,,7,3,2,1,,18,,,,,18,-33.3865269,-70.6784606,Conchalí,Avenida Independencia
1577293957,11500,119.0,134.0,96.31,38.0,2,2,2,2,1,,,,,,,-33.3631263,-70.5164532,Lo Barnechea,Robles
1583308113,1750,51.0,34.0,34.0,,,1,1,1,1,10,,7,Departamento,,34,-33.4392455,-70.6668178,Santiago,Maturana
2692142762,9950,87.0,134.0,114.0,20.0,,3,3,2,1,,,,Departamento,SO,0,-33.4338703,-70.5998702,Providencia,Avenida Pocuro
1557408713,6965,88.0,82.0,79.0,3.0,,3,2,1,1,10,8,6,Departamento,O,44,-33.4269954,-70.6102015,Providencia,Juana De Arco
1588733755,4800,80.0,60.0,60.0,,,2,2,1,1,,,2,Departamento,,3,-33.4562361,-70.6641101,Santiago,Almirante Latorre
2836863900,2700,42.0,64.0,64.0,,,1,1,,,,,4,,O,,-33.4726877,-70.609786,Ñuñoa,Avenida Zañartu
2863834202,6300,86.0,88.0,73.0,15.0,8,2,2,1,1,9,5,3,Departamento,,22,-33.4157582,-70.5646753,Las Condes,Avenida Manquehue Sur
1590855359,3240,54.0,68.0,60.0,8.0,,2,,,,,,,,,,-33.542057,-70.7806473,Maipú,Avenida 4 Poniente
1582176587,6100,61.0,133.0,100.0,33.0,,3,2,,,,,1,Departamento,P,72,-33.4325134,-70.6230503,Providencia,Rafael Cañas
1585597731,8910,148.0,60.0,60.0,,,2,2,,,,,,Departamento,,0,-33.4448196,-70.6143255,Providencia,Avenida Manuel Montt
1579132555,2145,33.0,65.0,65.0,,,3,1,1,,,,,,,,-33.5113182,-70.6011429,La Florida,Mirador Azul
1584725777,10000,91.0,119.0,109.0,10.0,15,4,3,2,1,10,6,7,Departamento,P,24,-33.4344167,-70.6023925,Providencia,Avenida Pocuro
2803997456,7314,80.0,91.42,91.42,,,2,2,1,1,12,4,1,Departamento,N,25,-33.412742,-70.6000555,Las Condes,San Sebastián
1571911883,1950,68.0,28.5,28.5,,1,1,1,,1,18,,7,Departamento,S,9,-33.60361,-70.57084,Puente Alto,Profesor Alcaíno
1583359977,2240,80.0,28.0,28.0,,1,1,,,,,,,,,,-33.5238382,-70.5988435,La Florida,Las Acacias
2857371778,3600,52.0,70.0,68.0,6.0,,3,2,1,1,8,10,6,Departamento,N,24,-33.5374904,-70.5841207,La Florida,Avenida Colombia
2830662196,5200,86.0,63.0,60.0,,,1,1,1,1,,,,Departamento,P,0,-33.4291583,-70.6192395,Providencia,Doctor Manuel Barros Borgoño
1583401163,9800,91.0,120.0,107.0,13.0,,4,3,1,1,,3,2,Departamento,NP,23,-33.4155841,-70.5600296,Las Condes,Martín De Zamora
1590147691,14500,103.0,178.0,140.0,38.0,,3,3,2,1,1,2,3,Departamento,SO,11,-33.3616576,-70.5174829,Lo Barnechea,Del Candil
