link,nombre,fecha_consultado,fecha_publicado,divisa,monto,ppm2,ppm2_avg,superficie_t,superficie_u,terraza,ambientes,dormitorios,banos,ubicacion,estacionamiento,bodegas,cantidad_pisos,dep_por_piso,piso,tipo_depto,orientacion,antiguedad,gastos_comunes,coordenadas
https://portalinmobiliario.com/MLC-1572341173-depto-4-dorm-3-banos-estac-y-bodega-piscina-las-cadenas-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=59c646a8-03af-49a2-8726-c205f88a29ed,Depto 4 Dorm. 3 Baños Estac Y Bodega. Piscina. Las Cadenas,2025-05-12,Publicado hace 3 meses,UF,7.400,61 UF/m²,69 UF/m²,144 m²,120 m²,24 m²,6,4,3,"Amplio Departamento Con Espectacular Vista Al Mar Y Piscina. Playa Las Cadenas. Áreas Verdes Y Privilegiada Ubicación, Centro de Algarrobo, Algarrobo, Valparaíso",1,1,12,2,4,Departamento,SP,28 años,,-33.3592829%2C-71.6609469
https://portalinmobiliario.com/MLC-1589716301-departamento-como-nuevo-san-alfonso-del-mar-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=59c646a8-03af-49a2-8726-c205f88a29ed,Departamento Como Nuevo San Alfonso Del Mar,2025-05-12,Publicado hace 51 días,$,215.000.000,52 UF/m²,63 UF/m²,105 m²,105 m²,10 m²,,4,3,"G-98-f 886, Algarrobo, San Alfonso del Mar, Algarrobo, Valparaíso",1,1,14,10,8,Departamento,SP,,,-33.3495751%2C-71.6522796
https://portalinmobiliario.com/MLC-1546106989-vendemos-departamento-bahia-de-rosas-algarrobo-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,"Vendemos Departamento Bahía De Rosas, Algarrobo!",2025-05-12,Publicado hace 6 meses,UF,11.000,91 UF/m²,62 UF/m²,160 m²,120 m²,40 m²,,4,4,"Camino Algarrobo Mirasol, San Alfonso del Mar, Algarrobo, Valparaíso",2,1,1,2,,Departamento,NP,10 años,,-33.3532289%2C-71.6527885
https://portalinmobiliario.com/MLC-1534972123-espectacular-vista-panoramica-2-estacionamientos-y-bodega-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,"Espectacular Vista Panoramica, 2 Estacionamientos Y Bodega",2025-05-12,Publicado hace 7 meses,UF,5.650,64 UF/m²,63 UF/m²,103 m²,88 m²,15 m²,,3,2,"San Alfonso Del Mar, Algarrobo, Chile, San Alfonso del Mar, Algarrobo, Valparaíso",2,1,16,4,11,Departamento,P,25 años,,-33.3484883%2C-71.6508736
https://portalinmobiliario.com/MLC-1583738389-venta-gran-departamento-nuevo-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,Venta Gran Departamento Nuevo,2025-05-12,,UF,6.380,55 UF/m²,69 UF/m²,"133,09 m²","114,94 m²","18,15 m²",3,,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.3640267%2C-71.6610794
https://portalinmobiliario.com/MLC-2793837076-lindo-y-acogedor-depto-en-condominio-costa-algarrobo-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,Lindo Y Acogedor Depto En Condominio Costa Algarrobo,2025-05-12,Publicado hace 5 meses,UF,3.490,52 UF/m²,64 UF/m²,67 m²,67 m²,5 m²,,3,2,"Ruta G98-f 424, Algarrobo, Mirasol, Algarrobo, Valparaíso",1,,,,,,,,,-33.3269355%2C-71.6443864
https://portalinmobiliario.com/MLC-1591332261-algarrobo-departamento-con-increible-vista-en-alt-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,"Algarrobo, Departamento Con Increíble Vista En Alt...",2025-05-12,,UF,6.450,53 UF/m²,62 UF/m²,130 m²,120 m²,10 m²,4,4,3,"Algarrobo, San Alfonso del Mar, Algarrobo, Valparaíso",2,1,15,4,14,Departamento,NP,25 años,,-33.349969%2C-71.650081
https://portalinmobiliario.com/MLC-2726776328-laguna-bahia-precio-departamento-con-hermosa-vist-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=5b953b4d-2062-4a1c-bc18-ad02a1d2b838,"Laguna Bahía, Precio Departamento Con Hermosa Vist...",2025-05-12,,UF,5.000,71 UF/m²,63 UF/m²,70 m²,70 m²,,3,3,2,"Algarrobo, Algarrobo, Valparaíso",2,1,14,6,9,Departamento,SP,10 años,,-33.35257%2C-71.64637
https://portalinmobiliario.com/MLC-1551975973-maravilloso-departamento-con-vista-al-mar-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=cf33c82e-aad9-4d80-b333-334924718c3b,Maravilloso Departamento Con Vista Al Mar,2025-05-12,Publicado hace 1 año,$,180.000.000,84 UF/m²,66 UF/m²,60 m²,55 m²,5 m²,,2,2,"Av. El Canelo 101, Algarrobo, Valparaíso, Chile, El Canelo, Algarrobo, Valparaíso",1,1,,,,Departamento,NP,,,-33.3663977%2C-71.6863685
https://portalinmobiliario.com/MLC-1565480363-vendo-departamento-3d2b-principal-en-suite-en-algarrobo-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=cf33c82e-aad9-4d80-b333-334924718c3b,"Vendo Departamento, 3d,2b Principal En Suite, En Algarrobo ",2025-05-12,Publicado hace 4 meses,UF,4.800,64 UF/m²,63 UF/m²,80 m²,75 m²,5 m²,3,3,2,"Camino Casa Blanca , Algarrobo, Centro de Algarrobo, Algarrobo, Valparaíso",1,,7,,8,Piso,SO,12 años,,-33.3606455%2C-71.6539305
https://portalinmobiliario.com/MLC-1572886769-san-alfonso-del-mar-resort-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=bef30cf2-08e2-481d-aca9-5da15e94d21a,San Alfonso Del Mar Resort,2025-05-12,Publicado hace 4 años,UF,4.750,59 UF/m²,63 UF/m²,85 m²,80 m²,5 m²,,2,2,"San Alfonso Del Mar Resort, San Alfonso del Mar, Algarrobo, Valparaíso",1,1,12,20,3,Departamento,P,20 años,,-33.3498573%2C-71.6541824
https://portalinmobiliario.com/MLC-2772731708-depto-2d-2-b-estac-con-laguna-artificial-en-edificio-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=bef30cf2-08e2-481d-aca9-5da15e94d21a,Depto 2d 2 B Estac. Con Laguna Artificial En Edificio,2025-05-12,Publicado hace 1 año,UF,3.445,57 UF/m²,64 UF/m²,65 m²,60 m²,5 m²,,2,2,"Algarrobo Norte, Mirasol, Algarrobo, Chile, Mirasol, Algarrobo, Valparaíso",1,1,12,5,5,Departamento,NP,5 años,,-33.3273574%2C-71.6446601
https://portalinmobiliario.com/MLC-2726385808-venta-hermoso-departamento-san-alfonso-del-mar-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=bef30cf2-08e2-481d-aca9-5da15e94d21a,Venta Hermoso Departamento San Alfonso Del Mar,2025-05-12,Publicado hace 1 año,UF,7.500,57 UF/m²,62 UF/m²,130 m²,130 m²,,,4,3,"San Alfonso Del Mar, Algarrobo, Chile, San Alfonso del Mar, Algarrobo, Valparaíso",1,1,,,,,,,,-33.3484883%2C-71.6508736
https://portalinmobiliario.com/MLC-1591671769-se-vende-bellisimo-departamento-san-alfonso-del-mar-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=bef30cf2-08e2-481d-aca9-5da15e94d21a,Se Vende Bellísimo Departamento San Alfonso Del Mar,2025-05-12,Publicado hace 45 días,UF,4.600,61 UF/m²,63 UF/m²,78 m²,75 m²,,,2,2,"San Alfonso Del Mar, Algarrobo, Valparaíso",1,1,,,,Departamento,NP,,,-33.343869%2C-71.6519138
https://portalinmobiliario.com/MLC-2851979990-viva-en-el-paraiso-departamento-en-algarrobo-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=bef30cf2-08e2-481d-aca9-5da15e94d21a, Viva En El Paraíso: Departamento En Algarrobo ,2025-05-12,Publicado hace 2 meses por Re/max First,UF,5.999,68 UF/m²,63 UF/m²,108 m²,87 m²,,5,3,2,"San Alfonso Del Mar, 0, San Alfonso del Mar, Algarrobo, Valparaíso",1,,6,,6,Departamento,NP,21 años,,-33.3484883%2C-71.6508736
https://portalinmobiliario.com/MLC-2857038840-departamento-en-venta-condominio-quebrada-de-candelaria-_JM#polycard_client=search-nordic&position=1&search_layout=gallery&type=item&tracking_id=03a981c4-c907-4691-855a-e2ded30b6bf1,Departamento En Venta Condominio Quebrada De Candelaria,2025-05-12,Publicado hace 59 días,UF,3.300,55 UF/m²,64 UF/m²,65 m²,60 m²,,3,2,1,"Avenida Santa Teresa De Los Andes, Centro de Algarrobo, Algarrobo, Valparaíso",1,,3,,,,,,,-33.370099%2C-71.6581341
https://portalinmobiliario.com/MLC-1579869371-oportunidad-expectacular-vista-al-mar-en-laguna-vista-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=287bd1fb-1071-4462-a8c7-6a156ce07e56,Oportunidad! Expectacular Vista Al Mar En Laguna Vista,2025-05-12,Publicado hace 9 meses,UF,3.790,66 UF/m²,63 UF/m²,65 m²,57 m²,8 m²,,2,2,"Condominio Laguna Vista, Algarrobo, Valparaíso",1,,13,10,,Departamento,NP,13 años,,-33.3603405%2C-71.6535393
https://portalinmobiliario.com/MLC-2820309582-departamento-en-venta-de-4-dorm-san-alfonso-del-mar-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=287bd1fb-1071-4462-a8c7-6a156ce07e56,"Departamento En Venta De 4 Dorm, San Alfonso Del Mar",2025-05-12,Publicado hace 4 meses,UF,7.500,68 UF/m²,63 UF/m²,120 m²,110 m²,10 m²,,4,3,"San Alfonso Del Mar, San Alfonso del Mar, Algarrobo, Valparaíso",2,1,11,4,11,Departamento,P,16 años,,-33.3495751%2C-71.6522796
https://portalinmobiliario.com/MLC-2844217136-el-mejor-departamento-en-san-alfonso-del-mar-viva-facil-pr-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=287bd1fb-1071-4462-a8c7-6a156ce07e56,El Mejor Departamento En San Alfonso Del Mar - Viva Facil Pr,2025-05-12,Publicado hace 3 meses,UF,8.490,67 UF/m²,62 UF/m²,150 m²,125 m²,,7,5,3,"Edificio Timonel, San Alfonso del Mar, Algarrobo, Valparaíso",2,,15,,,,,13 años,,-33.3495751%2C-71.6522796
https://portalinmobiliario.com/MLC-2832405960-bello-departamento-en-condominio-laguna-vista-algarrobo-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=af09bee0-3fb1-4d77-bd4d-69e00f2882c2,"¡bello Departamento En Condominio Laguna Vista, Algarrobo! ",2025-05-12,Publicado hace 3 meses,UF,4.700,58 UF/m²,62 UF/m²,115 m²,80 m²,15 m²,,2,2,"Vista Bahía 788, Algarrobo, Centro de Algarrobo, Algarrobo, Valparaíso",1,1,2,6,8,Departamento,S,10 años,,-33.3606455%2C-71.6539305
https://portalinmobiliario.com/MLC-2780553970-departamento-en-san-alfonso-del-mar-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=af09bee0-3fb1-4d77-bd4d-69e00f2882c2,Departamento En San Alfonso Del Mar,2025-05-12,Publicado hace 5 meses,UF,5.890,60 UF/m²,63 UF/m²,199 m²,"97,5 m²","21,5 m²",,3,2,"Cam. Algarrobo Mirasol 560, Algarrobo, Valparaíso, Chile, San Alfonso del Mar, Algarrobo, Valparaíso",2,1,17,10,1,Departamento,P,14 años,,-33.3520332%2C-71.6526242
https://portalinmobiliario.com/MLC-2755146734-dpto-rebajado-costa-algarrobo-3d-2b-y-1e-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=af09bee0-3fb1-4d77-bd4d-69e00f2882c2,"Dpto Rebajado!! Costa Algarrobo 3d, 2b Y 1e",2025-05-12,,UF,3.650,62 UF/m²,62 UF/m²,58 m²,58 m²,4 m²,,3,2,"G-98-f 461, Mirasol, Algarrobo, Valparaíso, Chile, Mirasol, Algarrobo, Valparaíso",1,,10,6,1,Departamento,NOSP,10 años,,-33.3240918%2C-71.6439148
https://portalinmobiliario.com/MLC-2844319024-precioso-departamento-en-algarrobo-full-amoblado-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=af09bee0-3fb1-4d77-bd4d-69e00f2882c2,Precioso Departamento En Algarrobo Full Amoblado,2025-05-12,Publicado hace 3 meses,UF,9.200,90 UF/m²,69 UF/m²,122 m²,102 m²,,6,3,2,"La Puntilla, El Canelo, Algarrobo, Valparaíso",1,,6,,,,,3 años,,-33.3690733%2C-71.678917
https://portalinmobiliario.com/MLC-1566558975-departamento-3-dormitorios-gran-terraza-naturaleza-y-paz-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=af09bee0-3fb1-4d77-bd4d-69e00f2882c2,"Departamento 3 Dormitorios, Gran Terraza, Naturaleza Y Paz ",2025-05-12,Publicado hace 4 meses,UF,4.490,,,"82,25 m²","82,25 m²",18 m²,,3,2,"J989+h7 Algarrobo, Chile, Algarrobo, Valparaíso",1,,4,2,3,Departamento,,0 años,,-33.3835862%2C-71.6318345
https://portalinmobiliario.com/MLC-2820408816-excelente-departamento-con-espectacular-vista-a-la-quebrada-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=af09bee0-3fb1-4d77-bd4d-69e00f2882c2,Excelente Departamento Con Espectacular Vista A La Quebrada,2025-05-12,Publicado hace 1 año,$,159.000.000,48 UF/m²,64 UF/m²,90 m²,84 m²,6 m²,,3,3,"Avenida Santa Teresa De Los Andes 1660, Algarrobo, Chile, Centro de Algarrobo, Algarrobo, Valparaíso",1,,,,,,,,,-33.3700345%2C-71.6573465
https://portalinmobiliario.com/MLC-2864476670-excelente-oportunidad-venta-depto-en-algarrobo-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=af09bee0-3fb1-4d77-bd4d-69e00f2882c2,"Excelente Oportunidad, Venta Depto. En Algarrobo",2025-05-12,Publicado hace 43 días,UF,6.450,56 UF/m²,62 UF/m²,115 m²,115 m²,,,3,2,"G-98-f 886, Algarrobo, Chile, Algarrobo, Valparaíso, San Alfonso del Mar, Algarrobo, Valparaíso",1,1,,,,Departamento,,0 años,,-33.3481628%2C-71.651761
https://portalinmobiliario.com/MLC-2834727736-depto-en-venta-de-4-dormitorios-con-vista-al-mar-algarrobo-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=af09bee0-3fb1-4d77-bd4d-69e00f2882c2,Depto En Venta De 4 Dormitorios Con Vista Al Mar - Algarrobo,2025-05-12,Publicado hace 3 meses por Key Properties,UF,12.990,129 UF/m²,69 UF/m²,120 m²,100 m²,20 m²,,4,3,"Las Tinajas - La Quebrada, El Canelo, Algarrobo, Valparaíso",2,1,5,1,4,Departamento,P,0 años,,-33.3663447%2C-71.6766259
https://portalinmobiliario.com/MLC-2778863926-departamento-en-san-alfonso-del-mar-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=2f34dace-f99c-4868-9138-5cb583f9ee3a,Departamento En San Alfonso Del Mar,2025-05-12,Publicado hace 1 año,UF,8.500,80 UF/m²,77 UF/m²,130 m²,106 m²,24 m²,,4,3,"Avenida Mirasol 886, Mirasol, Algarrobo, Chile, Mirasol, Algarrobo, Valparaíso",2,1,,,,Departamento,P,2.012 años,,-33.3239082%2C-71.6491013
https://portalinmobiliario.com/MLC-2841593354-acogedor-departamento-en-sector-residencialartificiocalera-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=6d14ac20-b66a-4005-9403-473cb2e98d8d," Acogedor Departamento En Sector Residencial,artificiocalera",2025-05-12,Publicado hace 3 meses,$,35.000.000,,,48 m²,48 m²,,2,2,2,"Calera, Valparaíso",1,,,,,,,,,-32.770465%2C-71.196684
https://portalinmobiliario.com/MLC-1554888881-quintay-santa-augusta-departamento-nuevo-y-amobl-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=28aacdf4-5eff-490b-82d8-c9dc82b07749,"Quintay, Santa Augusta, Departamento Nuevo Y Amobl...",2025-05-12,,UF,5.990,,,"67,32 m²","67,32 m²",,2,2,2,"Quintay, Quintay, Casablanca, Valparaíso",1,1,7,4,3,Departamento,NP,3 años,,-33.1947095%2C-71.6782746
https://portalinmobiliario.com/MLC-1571852403-departamento-en-venta-de-4-dorm-en-casablanca-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=28aacdf4-5eff-490b-82d8-c9dc82b07749,Departamento En Venta De 4 Dorm. En Casablanca,2025-05-12,,UF,10.990,99 UF/m²,85 UF/m²,151 m²,111 m²,40 m²,,4,3,"Club De Golf Santa Augusta Sector Las Lavandas 80, Quintay, Casablanca, Valparaíso",2,1,1,2,,Departamento,,29 años,,-33.1786152%2C-71.6783777
https://portalinmobiliario.com/MLC-1573087935-cinco-dormitorios-espacioso-departamento-santa-augusta-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=28aacdf4-5eff-490b-82d8-c9dc82b07749,Cinco Dormitorios Espacioso Departamento Santa Augusta,2025-05-12,Publicado hace 3 meses,UF,8.300,,,188 m²,188 m²,20 m²,,5,4,"Santa Augusta Ml27, Quintay, Casablanca, Chile, Quintay, Casablanca, Valparaíso",2,1,,,,Departamento,,,,-33.1831181%2C-71.6803525
https://portalinmobiliario.com/MLC-1584100509-precioso-departamento-3-dormitorios-quintay-santa-augusta-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=28aacdf4-5eff-490b-82d8-c9dc82b07749,Precioso Departamento 3 Dormitorios Quintay Santa Augusta,2025-05-12,Publicado hace 2 meses,UF,8.200,82 UF/m²,85 UF/m²,93 m²,100 m²,,,3,2,"Santa Augusta  Sn, Quintay, Casablanca, Valparaíso",1,,,,,,,,,-33.179449%2C-71.6776671
https://portalinmobiliario.com/MLC-1541097295-departamento-en-casablanca-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=28aacdf4-5eff-490b-82d8-c9dc82b07749,Departamento En Casablanca,2025-05-12,Publicado hace 6 meses,$,88.000.000,,,50 m²,50 m²,,,2,1,"C. Membrillar 486, Ciudad de Casablanca, Casablanca, Valparaíso",1,,,,1,Departamento,,,,-33.3181056%2C-71.4065545
https://portalinmobiliario.com/MLC-2802241706-lindo-y-comodo-dpto-con-hermosa-vista-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=28aacdf4-5eff-490b-82d8-c9dc82b07749,Lindo Y Comodo Dpto Con Hermosa Vista,2025-05-12,Publicado hace 5 meses,UF,8.200,,,90 m²,78 m²,12 m²,,3,2,"R8cc+pq Quintay, Casablanca, Chile, Quintay, Casablanca, Valparaíso",2,1,,3,2,Departamento,NP,5 años,,-33.1781432%2C-71.6780363
https://portalinmobiliario.com/MLC-1577465341-exclusivo-departamento-en-condominio-centrico-el-quisco-nor-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=54418075-6957-47e0-b91c-a6f2fd2d7991,Exclusivo Departamento En Condominio Céntrico. El Quisco Nor,2025-05-12,Publicado hace 2 meses,$,132.600.000,42 UF/m²,79 UF/m²,80 m²,80 m²,6 m²,6,3,2,"Condominio El Quisco Norte, El Quisco Norte, El Quisco, Valparaíso",1,,3,4,3,Departamento,N,17 años,,-33.3811237%2C-71.6867739
https://portalinmobiliario.com/MLC-2838051580-vista-privilegiada-area-verde-piscina-y-playa-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=30db6038-6211-4563-ad71-0e2ca6280c32,"Vista Privilegiada, Área Verde, Piscina Y Playa",2025-05-12,Publicado hace 1 año,UF,2.590,,,"50,35 m²","46,63 m²","3,72 m²",,3,1,"Gabriela Mistral 1375, Las Cruces, El Tabo, Chile, Las Cruces, El Tabo, Valparaíso",1,,4,,2,Departamento,SO,8 años,,-33.49601%2C-71.6331079
https://portalinmobiliario.com/MLC-2857902184-venta-departamento-de-3d1b-y-1e-el-tabo-86818-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=30db6038-6211-4563-ad71-0e2ca6280c32,"Venta Departamento  De 3d,1b Y 1e - El Tabo (86818)",2025-05-12,Publicado hace 57 días,$,120.000.000,,,53 m²,44 m²,9 m²,,3,1,"Calle Local Cordova 2100 - 2400, El Tabo, Chile, Balneario El Tabo, El Tabo, Valparaíso",1,,4,8,2,Departamento,SP,5 años,,-33.4483429%2C-71.6771267
https://portalinmobiliario.com/MLC-2853782674-se-vende-depto-oportunidad-condominio-el-tabo-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=5de75277-75f7-4d67-8a6c-a0bffed96114,"Se Vende Depto Oportunidad, Condominio El Tabo.",2025-05-12,Publicado hace 2 meses,$,77.000.000,39 UF/m²,81 UF/m²,54 m²,50 m²,4 m²,3,3,1,"Dep El Tabo, Balneario El Tabo, El Tabo, Valparaíso",1,,,,,Semi piso,,0 años,,-33.4497462%2C-71.6704068
https://portalinmobiliario.com/MLC-2864373220-se-vende-departamento-en-las-cruces-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=5de75277-75f7-4d67-8a6c-a0bffed96114,Se Vende Departamento En Las Cruces,2025-05-12,Publicado hace 43 días,UF,3.900,58 UF/m²,56 UF/m²,67 m²,67 m²,,,2,2,"Lincoln Norte 2100 - 2400, Las Cruces, El Tabo, Chile, Las Cruces, El Tabo, Valparaíso, Las Cruces, El Tabo, Valparaíso",1,1,,,,Departamento,,0 años,,-33.4961931%2C-71.6276581
https://portalinmobiliario.com/MLC-2862699580-venta-depto-condominio-bosques-de-el-tabo-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=fd58b32d-0972-487a-a001-04e2cabb970e,Venta Depto. / Condominio Bosques De El Tabo,2025-05-12,Publicado hace 47 días,UF,2.200,44 UF/m²,81 UF/m²,50 m²,50 m²,,,3,1,"C. Guillermo Garcia Burr, El Tabo, Balneario El Tabo, El Tabo, Valparaíso",1,1,5,,,Departamento,,15 años,,-33.4502579%2C-71.67134
https://portalinmobiliario.com/MLC-1555983011-departamento-en-venta-de-3-dorm-en-la-ligua-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=76c9158d-c87c-4b9c-ba66-7530728e365a,Departamento En Venta De 3 Dorm. En La Ligua,2025-05-12,,UF,3.350,,,57 m²,45 m²,12 m²,,3,1,"Hermanos De La Costa/ Los Molles, Los Molles, La Ligua, Valparaíso",1,,,,1,-,Poniente,5 años,,-32.236304%2C-71.5111163
https://portalinmobiliario.com/MLC-1533911429-departamento-gran-vista-3-dormitorios-2-banos-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=76c9158d-c87c-4b9c-ba66-7530728e365a,Departamento Gran Vista 3 Dormitorios 2 Baños ,2025-05-12,Publicado hace 2 años,UF,4.000,76 UF/m²,59 UF/m²,56 m²,52 m²,,,3,2,"Los Pescadores 1215, Los Molles, La Ligua, Valparaíso, Chile, Los Molles, La Ligua, Valparaíso",1,1,5,10,5,,,4 años,,-32.2397743%2C-71.5117362
https://portalinmobiliario.com/MLC-1585227553-venta-dpto-en-limache-3-dormitorios-1bano-en-buen-estado-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=2db84558-6a66-4c6d-9100-d6c30fa66d8f,"Venta Dpto En Limache, 3 Dormitorios 1baño En Buen Estado ",2025-05-12,Publicado hace 2 meses,$,59.000.000,,,54 m²,54 m²,,,3,1,"Av. República, Limache, Limache Viejo, Limache, Valparaíso",,,4,4,1,Departamento,NP,6 años,,-33.0083154%2C-71.2505459
https://portalinmobiliario.com/MLC-1582661511-departamento-en-venta-de-2-dorm-en-los-andes-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=d5b25d57-f294-4052-8883-41c055c5724b,Departamento En Venta De 2 Dorm. En Los Andes,2025-05-12,Publicado hace 2 meses,$,63.500.000,,,53 m²,,,,2,1,"Av Marcelino Champagnat, Los Andes Poniente, Los Andes, Valparaíso",1,,,,,Departamento,,0 años,,-32.8232045%2C-70.6011959
https://portalinmobiliario.com/MLC-1589162237-los-andes-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=d5b25d57-f294-4052-8883-41c055c5724b, Los Andes,2025-05-12,Publicado hace 53 días,$,75.000.000,33 UF/m²,55 UF/m²,58 m²,58 m²,,2,2,1,"Los Andes, Centro de Los Andes, Los Andes, Valparaíso",1,,2,7,2,Semi piso,,10 años,,-32.8376123%2C-70.5993356
https://portalinmobiliario.com/MLC-1574083329-los-andes-vende-arrienda-depto-2d-2b-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=d5b25d57-f294-4052-8883-41c055c5724b,Los Andes - Vende/ Arrienda Depto 2d 2b,2025-05-12,Publicado hace 3 meses,UF,3.650,49 UF/m²,55 UF/m²,74 m²,74 m²,10 m²,,2,2,"Los Andes, Chile, Centro de Los Andes, Los Andes, Valparaíso",1,,15,6,10,Departamento,,6 años,,-32.8337995%2C-70.5972179
https://portalinmobiliario.com/MLC-1564887495-departamento-en-muelle-latorre-papudo-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=0a617175-f1c4-43ce-86c5-7284ef3911c7,"Departamento En Muelle Latorre, Papudo",2025-05-12,,UF,7.300,,,"85,25 m²","85,25 m²",,3,3,2,"Papudo, Valparaíso, Chile, Centro de Papudo, Papudo, Valparaíso",1,,,,,Departamento,N,0 años,,-32.5065873%2C-71.445476
https://portalinmobiliario.com/MLC-1526260967-papudo-edificio-bethania-amplio-departamento-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=0a617175-f1c4-43ce-86c5-7284ef3911c7,Papudo - Edificio Bethania - Amplio Departamento,2025-05-12,,$,350.000.000,,,136 m²,118 m²,18 m²,,4,4,"Av. Irarrázaval 55, Centro de Papudo, Papudo, Valparaíso",1,1,12,8,4,Departamento,N,30 años,,-32.5063331%2C-71.4487405
https://portalinmobiliario.com/MLC-2860774150-playa-y-vista-increibles-en-condominio-75558-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=696e206d-072e-47df-91df-cf79247cc3ed,Playa Y Vista Increíbles En Condominio (75558),2025-05-12,Publicado hace 51 días,UF,4.400,89 UF/m²,99 UF/m²,"55,39 m²","49,29 m²","6,1 m²",,2,1,"Paseo Punta Puyai 300 - 600, Papudo, Chile, Punta Puyai, Papudo, Valparaíso",1,1,6,5,2,Departamento,,3 años,,-32.5005507%2C-71.4315927
https://portalinmobiliario.com/MLC-2822966110-rebajado-oportunidad-inversionistas-departamen-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=958fc65b-4169-42af-8c9a-a27ee6ab0ff7,¡precio Rebajado! ¡oportunidad Única! Departamento...,2025-05-12,,UF,6.900,100 UF/m²,91 UF/m²,77 m²,69 m²,8 m²,3,3,2,"Punta Puyai, Punta Puyai, Papudo, Valparaíso",1,1,10,8,5,Departamento,NP,9 años,,-32.50328%2C-71.43529
